"i","rt","response","trial_type","trial_index","time_elapsed","internal_node_id","group1","group2","pair"
232,4559,0,"html-slider-response",2,44596,"0.0-2.0-0.0","E1","R1","E1 R1"
232,3428,0,"html-slider-response",3,48127,"0.0-2.0-0.1","C2","Z1","C2 Z1"
232,3376,18,"html-slider-response",4,51605,"0.0-2.0-0.2","F1","S1","F1 S1"
232,7000,32,"html-slider-response",5,58708,"0.0-2.0-0.3","H1","Z1","H1 Z1"
232,3844,0,"html-slider-response",6,62654,"0.0-2.0-0.4","A2","C2","A2 C2"
232,2828,1,"html-slider-response",7,65584,"0.0-2.0-0.5","A2","H1","A2 H1"
232,3382,0,"html-slider-response",8,69068,"0.0-2.0-0.6","H1","U1","H1 U1"
232,7736,27,"html-slider-response",9,76905,"0.0-2.0-0.7","O1","U1","O1 U1"
232,6012,0,"html-slider-response",10,83019,"0.0-2.0-0.8","K1","V1","K1 V1"
232,3865,21,"html-slider-response",11,86987,"0.0-2.0-0.9","E1","O1","E1 O1"
232,3204,67,"html-slider-response",12,90292,"0.0-2.0-0.10","U1","V1","U1 V1"
232,2683,68,"html-slider-response",13,93077,"0.0-2.0-0.11","X1","Z1","X1 Z1"
232,2701,61,"html-slider-response",14,95879,"0.0-2.0-0.12","L1","W1","L1 W1"
232,2956,20,"html-slider-response",15,98937,"0.0-2.0-0.13","J1","O1","J1 O1"
232,3734,21,"html-slider-response",16,102773,"0.0-2.0-0.14","H1","J1","H1 J1"
232,6105,15,"html-slider-response",17,108979,"0.0-2.0-0.15","A1","Z1","A1 Z1"
232,5108,0,"html-slider-response",18,114190,"0.0-2.0-0.16","B1","Y1","B1 Y1"
232,4142,1,"html-slider-response",19,118435,"0.0-2.0-0.17","P1","R1","P1 R1"
232,4705,11,"html-slider-response",20,123245,"0.0-2.0-0.18","N1","O1","N1 O1"
232,5240,2,"html-slider-response",21,128589,"0.0-2.0-0.19","T1","W1","T1 W1"
232,4611,0,"html-slider-response",22,133305,"0.0-2.0-0.20","T1","V1","T1 V1"
232,10815,1,"html-slider-response",23,144221,"0.0-2.0-0.21","B2","Z1","B2 Z1"
232,3936,58,"html-slider-response",24,148259,"0.0-2.0-0.22","F1","X1","F1 X1"
232,4164,0,"html-slider-response",25,152528,"0.0-2.0-0.23","G1","U1","G1 U1"
232,3017,1,"html-slider-response",26,155646,"0.0-2.0-0.24","K1","X1","K1 X1"
232,2638,2,"html-slider-response",27,158387,"0.0-2.0-0.25","A2","L1","A2 L1"
232,4340,33,"html-slider-response",28,162829,"0.0-2.0-0.26","U1","Z1","U1 Z1"
233,5466,41,"html-slider-response",2,28603,"0.0-2.0-0.0","P1","Z1","P1 Z1"
233,2578,6,"html-slider-response",3,31304,"0.0-2.0-0.1","N1","Y1","N1 Y1"
233,2883,30,"html-slider-response",4,34296,"0.0-2.0-0.2","B2","G1","B2 G1"
233,4027,61,"html-slider-response",5,38428,"0.0-2.0-0.3","B1","S1","B1 S1"
233,2293,57,"html-slider-response",6,40834,"0.0-2.0-0.4","E1","L1","E1 L1"
233,2150,70,"html-slider-response",7,43092,"0.0-2.0-0.5","R1","Z1","R1 Z1"
233,2095,35,"html-slider-response",8,45296,"0.0-2.0-0.6","T1","Y1","T1 Y1"
233,3920,9,"html-slider-response",9,49321,"0.0-2.0-0.7","C2","P1","C2 P1"
233,2210,71,"html-slider-response",10,51639,"0.0-2.0-0.8","B2","W1","B2 W1"
233,2313,15,"html-slider-response",11,54057,"0.0-2.0-0.9","F1","P1","F1 P1"
233,2366,66,"html-slider-response",12,56528,"0.0-2.0-0.10","I1","Z1","I1 Z1"
233,3080,20,"html-slider-response",13,59718,"0.0-2.0-0.11","G1","K1","G1 K1"
233,2216,71,"html-slider-response",14,62041,"0.0-2.0-0.12","F1","O1","F1 O1"
233,2340,88,"html-slider-response",15,64486,"0.0-2.0-0.13","F1","J1","F1 J1"
233,2976,51,"html-slider-response",16,67569,"0.0-2.0-0.14","E1","J1","E1 J1"
233,2813,1,"html-slider-response",17,70495,"0.0-2.0-0.15","H1","Q1","H1 Q1"
233,2090,26,"html-slider-response",18,72693,"0.0-2.0-0.16","E1","H1","E1 H1"
233,1893,77,"html-slider-response",19,74691,"0.0-2.0-0.17","B2","T1","B2 T1"
233,2413,1,"html-slider-response",20,77209,"0.0-2.0-0.18","Q1","T1","Q1 T1"
233,2389,67,"html-slider-response",21,79704,"0.0-2.0-0.19","L1","Z1","L1 Z1"
233,2716,53,"html-slider-response",22,82528,"0.0-2.0-0.20","L1","S1","L1 S1"
233,2529,43,"html-slider-response",23,85166,"0.0-2.0-0.21","N1","S1","N1 S1"
233,1765,73,"html-slider-response",24,87039,"0.0-2.0-0.22","F1","Z1","F1 Z1"
233,1583,73,"html-slider-response",25,88726,"0.0-2.0-0.23","H1","I1","H1 I1"
233,2083,58,"html-slider-response",26,90916,"0.0-2.0-0.24","L1","X1","L1 X1"
233,2051,10,"html-slider-response",27,93074,"0.0-2.0-0.25","A1","J1","A1 J1"
233,4020,14,"html-slider-response",28,97201,"0.0-2.0-0.26","A1","X1","A1 X1"
234,4629,67,"html-slider-response",2,22213,"0.0-2.0-0.0","A2","F1","A2 F1"
234,1799,63,"html-slider-response",3,24117,"0.0-2.0-0.1","A1","R1","A1 R1"
234,1995,25,"html-slider-response",4,26215,"0.0-2.0-0.2","C2","R1","C2 R1"
234,2844,22,"html-slider-response",5,29163,"0.0-2.0-0.3","C2","L1","C2 L1"
234,2460,61,"html-slider-response",6,31726,"0.0-2.0-0.4","A2","Q1","A2 Q1"
234,1700,84,"html-slider-response",7,33530,"0.0-2.0-0.5","O1","R1","O1 R1"
234,1865,70,"html-slider-response",8,35498,"0.0-2.0-0.6","B2","V1","B2 V1"
234,25039,40,"html-slider-response",9,60641,"0.0-2.0-0.7","A1","K1","A1 K1"
234,5411,44,"html-slider-response",10,66155,"0.0-2.0-0.8","J1","V1","J1 V1"
234,1521,42,"html-slider-response",11,67781,"0.0-2.0-0.9","A2","K1","A2 K1"
234,1536,65,"html-slider-response",12,69422,"0.0-2.0-0.10","G1","M1","G1 M1"
234,3288,60,"html-slider-response",13,72815,"0.0-2.0-0.11","I1","P1","I1 P1"
234,1302,65,"html-slider-response",14,74223,"0.0-2.0-0.12","F1","R1","F1 R1"
234,1170,62,"html-slider-response",15,75497,"0.0-2.0-0.13","I1","N1","I1 N1"
234,1277,35,"html-slider-response",16,76877,"0.0-2.0-0.14","I1","Y1","I1 Y1"
234,1500,62,"html-slider-response",17,78481,"0.0-2.0-0.15","B2","S1","B2 S1"
234,2450,44,"html-slider-response",18,81035,"0.0-2.0-0.16","B2","E1","B2 E1"
234,4074,45,"html-slider-response",19,85214,"0.0-2.0-0.17","E1","M1","E1 M1"
234,1618,40,"html-slider-response",20,86938,"0.0-2.0-0.18","G1","Y1","G1 Y1"
234,1238,40,"html-slider-response",21,88280,"0.0-2.0-0.19","Q1","Z1","Q1 Z1"
234,1757,37,"html-slider-response",22,90141,"0.0-2.0-0.20","M1","W1","M1 W1"
234,1863,57,"html-slider-response",23,92108,"0.0-2.0-0.21","R1","T1","R1 T1"
234,1807,75,"html-slider-response",24,94020,"0.0-2.0-0.22","U1","X1","U1 X1"
234,1495,70,"html-slider-response",25,95618,"0.0-2.0-0.23","N1","U1","N1 U1"
234,1571,40,"html-slider-response",26,97292,"0.0-2.0-0.24","K1","P1","K1 P1"
234,1329,34,"html-slider-response",27,98725,"0.0-2.0-0.25","C2","E1","C2 E1"
234,1673,67,"html-slider-response",28,100502,"0.0-2.0-0.26","L1","U1","L1 U1"
235,10096,61,"html-slider-response",2,597740,"0.0-2.0-0.0","F1","Y1","F1 Y1"
235,4091,100,"html-slider-response",3,601943,"0.0-2.0-0.1","A2","S1","A2 S1"
235,2623,100,"html-slider-response",4,604673,"0.0-2.0-0.2","O1","X1","O1 X1"
235,3605,74,"html-slider-response",5,608385,"0.0-2.0-0.3","R1","U1","R1 U1"
235,2541,31,"html-slider-response",6,611032,"0.0-2.0-0.4","I1","R1","I1 R1"
235,2663,56,"html-slider-response",7,613803,"0.0-2.0-0.5","I1","X1","I1 X1"
235,3662,37,"html-slider-response",8,617574,"0.0-2.0-0.6","P1","T1","P1 T1"
235,3023,35,"html-slider-response",9,620707,"0.0-2.0-0.7","B1","U1","B1 U1"
235,2229,42,"html-slider-response",10,623043,"0.0-2.0-0.8","O1","T1","O1 T1"
235,2347,45,"html-slider-response",11,625501,"0.0-2.0-0.9","M1","O1","M1 O1"
235,2806,54,"html-slider-response",12,628416,"0.0-2.0-0.10","E1","T1","E1 T1"
235,2705,38,"html-slider-response",13,631229,"0.0-2.0-0.11","E1","U1","E1 U1"
235,3142,68,"html-slider-response",14,634478,"0.0-2.0-0.12","E1","W1","E1 W1"
235,2471,61,"html-slider-response",15,637060,"0.0-2.0-0.13","A2","W1","A2 W1"
235,3176,32,"html-slider-response",16,640347,"0.0-2.0-0.14","A1","C2","A1 C2"
235,2494,31,"html-slider-response",17,642949,"0.0-2.0-0.15","A2","G1","A2 G1"
235,2606,32,"html-slider-response",18,645665,"0.0-2.0-0.16","A2","V1","A2 V1"
235,2703,33,"html-slider-response",19,648477,"0.0-2.0-0.17","C2","I1","C2 I1"
235,2520,52,"html-slider-response",20,651113,"0.0-2.0-0.18","G1","X1","G1 X1"
235,2624,45,"html-slider-response",21,653849,"0.0-2.0-0.19","O1","Y1","O1 Y1"
235,2273,60,"html-slider-response",22,656228,"0.0-2.0-0.20","H1","P1","H1 P1"
235,3727,74,"html-slider-response",23,660068,"0.0-2.0-0.21","B1","P1","B1 P1"
235,3997,31,"html-slider-response",24,664174,"0.0-2.0-0.22","W1","Y1","W1 Y1"
235,2652,36,"html-slider-response",25,666941,"0.0-2.0-0.23","G1","N1","G1 N1"
235,2579,86,"html-slider-response",26,669631,"0.0-2.0-0.24","S1","W1","S1 W1"
235,3216,74,"html-slider-response",27,672960,"0.0-2.0-0.25","A1","V1","A1 V1"
235,2394,72,"html-slider-response",28,675468,"0.0-2.0-0.26","A1","P1","A1 P1"
236,4257,79,"html-slider-response",2,29608,"0.0-2.0-0.0","T1","X1","T1 X1"
236,5603,36,"html-slider-response",3,35318,"0.0-2.0-0.1","M1","Q1","M1 Q1"
236,3308,13,"html-slider-response",4,38731,"0.0-2.0-0.2","I1","L1","I1 L1"
236,3064,60,"html-slider-response",5,41911,"0.0-2.0-0.3","M1","X1","M1 X1"
236,2827,78,"html-slider-response",6,44856,"0.0-2.0-0.4","H1","Y1","H1 Y1"
236,3398,31,"html-slider-response",7,48355,"0.0-2.0-0.5","B1","W1","B1 W1"
236,3155,7,"html-slider-response",8,51629,"0.0-2.0-0.6","C2","F1","C2 F1"
236,3167,18,"html-slider-response",9,54901,"0.0-2.0-0.7","P1","S1","P1 S1"
236,4782,70,"html-slider-response",10,59787,"0.0-2.0-0.8","S1","U1","S1 U1"
236,2352,53,"html-slider-response",11,62256,"0.0-2.0-0.9","J1","S1","J1 S1"
236,2108,67,"html-slider-response",12,64468,"0.0-2.0-0.10","I1","T1","I1 T1"
236,2206,73,"html-slider-response",13,66788,"0.0-2.0-0.11","J1","Z1","J1 Z1"
236,2929,67,"html-slider-response",14,69826,"0.0-2.0-0.12","F1","W1","F1 W1"
236,2628,82,"html-slider-response",15,72568,"0.0-2.0-0.13","F1","U1","F1 U1"
236,2489,85,"html-slider-response",16,75162,"0.0-2.0-0.14","B2","N1","B2 N1"
236,2756,24,"html-slider-response",17,78022,"0.0-2.0-0.15","E1","Q1","E1 Q1"
236,2434,15,"html-slider-response",18,80560,"0.0-2.0-0.16","E1","G1","E1 G1"
236,2528,3,"html-slider-response",19,83192,"0.0-2.0-0.17","B1","E1","B1 E1"
236,2945,60,"html-slider-response",20,86240,"0.0-2.0-0.18","P1","W1","P1 W1"
236,7919,13,"html-slider-response",21,94263,"0.0-2.0-0.19","B1","O1","B1 O1"
236,3315,11,"html-slider-response",22,97691,"0.0-2.0-0.20","L1","Q1","L1 Q1"
236,2339,6,"html-slider-response",23,100136,"0.0-2.0-0.21","Q1","X1","Q1 X1"
236,2878,17,"html-slider-response",24,103121,"0.0-2.0-0.22","A1","B2","A1 B2"
236,2605,80,"html-slider-response",25,105832,"0.0-2.0-0.23","V1","W1","V1 W1"
236,2313,86,"html-slider-response",26,108254,"0.0-2.0-0.24","W1","Z1","W1 Z1"
236,3833,28,"html-slider-response",27,112190,"0.0-2.0-0.25","M1","Z1","M1 Z1"
236,2725,82,"html-slider-response",28,115018,"0.0-2.0-0.26","B2","X1","B2 X1"
237,3263,67,"html-slider-response",2,263762,"0.0-2.0-0.0","K1","L1","K1 L1"
237,1280,65,"html-slider-response",3,265146,"0.0-2.0-0.1","L1","P1","L1 P1"
237,1657,60,"html-slider-response",4,266905,"0.0-2.0-0.2","C2","T1","C2 T1"
237,6839,85,"html-slider-response",5,273850,"0.0-2.0-0.3","A2","Z1","A2 Z1"
237,2944,34,"html-slider-response",6,276897,"0.0-2.0-0.4","E1","Z1","E1 Z1"
237,17073,69,"html-slider-response",7,294073,"0.0-2.0-0.5","E1","P1","E1 P1"
237,19200,68,"html-slider-response",8,313377,"0.0-2.0-0.6","A1","H1","A1 H1"
237,1744,73,"html-slider-response",9,315225,"0.0-2.0-0.7","S1","Z1","S1 Z1"
237,1083,67,"html-slider-response",10,316411,"0.0-2.0-0.8","A2","I1","A2 I1"
237,1583,78,"html-slider-response",11,318097,"0.0-2.0-0.9","C2","U1","C2 U1"
237,1479,96,"html-slider-response",12,319681,"0.0-2.0-0.10","P1","Y1","P1 Y1"
237,3010,100,"html-slider-response",13,322793,"0.0-2.0-0.11","L1","T1","L1 T1"
237,2033,44,"html-slider-response",14,324929,"0.0-2.0-0.12","C2","W1","C2 W1"
237,1657,44,"html-slider-response",15,326689,"0.0-2.0-0.13","B2","H1","B2 H1"
237,2464,41,"html-slider-response",16,329257,"0.0-2.0-0.14","A1","Q1","A1 Q1"
237,5185,53,"html-slider-response",17,334546,"0.0-2.0-0.15","G1","J1","G1 J1"
237,1503,45,"html-slider-response",18,336154,"0.0-2.0-0.16","G1","L1","G1 L1"
237,1904,81,"html-slider-response",19,338161,"0.0-2.0-0.17","K1","T1","K1 T1"
237,1585,77,"html-slider-response",20,339849,"0.0-2.0-0.18","B1","H1","B1 H1"
237,1176,59,"html-slider-response",21,341129,"0.0-2.0-0.19","F1","M1","F1 M1"
237,1106,69,"html-slider-response",22,342337,"0.0-2.0-0.20","B2","Q1","B2 Q1"
237,1058,71,"html-slider-response",23,343497,"0.0-2.0-0.21","E1","X1","E1 X1"
237,1362,80,"html-slider-response",24,344961,"0.0-2.0-0.22","J1","R1","J1 R1"
237,31321,73,"html-slider-response",25,376386,"0.0-2.0-0.23","A2","N1","A2 N1"
237,1312,73,"html-slider-response",26,377801,"0.0-2.0-0.24","G1","Q1","G1 Q1"
237,1961,70,"html-slider-response",27,379866,"0.0-2.0-0.25","L1","Y1","L1 Y1"
237,1593,66,"html-slider-response",28,381562,"0.0-2.0-0.26","N1","Q1","N1 Q1"
238,17574,61,"html-slider-response",2,42064,"0.0-2.0-0.0","M1","V1","M1 V1"
238,6852,63,"html-slider-response",3,49023,"0.0-2.0-0.1","B1","Z1","B1 Z1"
238,10117,40,"html-slider-response",4,59241,"0.0-2.0-0.2","F1","G1","F1 G1"
238,5539,60,"html-slider-response",5,64888,"0.0-2.0-0.3","A1","S1","A1 S1"
238,7442,43,"html-slider-response",6,72436,"0.0-2.0-0.4","G1","I1","G1 I1"
238,10272,57,"html-slider-response",7,82812,"0.0-2.0-0.5","M1","S1","M1 S1"
238,7174,84,"html-slider-response",8,90092,"0.0-2.0-0.6","R1","V1","R1 V1"
238,4361,39,"html-slider-response",9,94558,"0.0-2.0-0.7","Q1","S1","Q1 S1"
238,6568,77,"html-slider-response",10,101234,"0.0-2.0-0.8","A2","J1","A2 J1"
238,7283,93,"html-slider-response",11,108618,"0.0-2.0-0.9","N1","R1","N1 R1"
238,6255,64,"html-slider-response",12,114980,"0.0-2.0-0.10","E1","K1","E1 K1"
238,5043,41,"html-slider-response",13,120128,"0.0-2.0-0.11","G1","P1","G1 P1"
238,3782,71,"html-slider-response",14,124014,"0.0-2.0-0.12","B1","F1","B1 F1"
238,10989,43,"html-slider-response",15,135105,"0.0-2.0-0.13","B2","L1","B2 L1"
238,3312,39,"html-slider-response",16,138522,"0.0-2.0-0.14","E1","S1","E1 S1"
238,6045,75,"html-slider-response",17,144671,"0.0-2.0-0.15","A2","U1","A2 U1"
238,6170,72,"html-slider-response",18,150948,"0.0-2.0-0.16","A1","B1","A1 B1"
238,5764,83,"html-slider-response",19,156821,"0.0-2.0-0.17","C2","H1","C2 H1"
238,2698,35,"html-slider-response",20,159621,"0.0-2.0-0.18","G1","R1","G1 R1"
238,7076,40,"html-slider-response",21,166799,"0.0-2.0-0.19","C2","M1","C2 M1"
238,7222,57,"html-slider-response",22,174127,"0.0-2.0-0.20","P1","Q1","P1 Q1"
238,9689,43,"html-slider-response",23,183919,"0.0-2.0-0.21","K1","N1","K1 N1"
238,7210,60,"html-slider-response",24,191236,"0.0-2.0-0.22","A2","P1","A2 P1"
238,4854,73,"html-slider-response",25,196198,"0.0-2.0-0.23","B2","I1","B2 I1"
238,5977,57,"html-slider-response",26,202282,"0.0-2.0-0.24","A1","I1","A1 I1"
238,5696,76,"html-slider-response",27,208082,"0.0-2.0-0.25","A1","N1","A1 N1"
238,5718,35,"html-slider-response",28,213906,"0.0-2.0-0.26","A2","Y1","A2 Y1"
239,4869,80,"html-slider-response",2,25766,"0.0-2.0-0.0","B1","T1","B1 T1"
239,3366,52,"html-slider-response",3,29239,"0.0-2.0-0.1","G1","Z1","G1 Z1"
239,3065,60,"html-slider-response",4,32409,"0.0-2.0-0.2","C2","S1","C2 S1"
239,2810,59,"html-slider-response",5,35322,"0.0-2.0-0.3","I1","O1","I1 O1"
239,5160,80,"html-slider-response",6,40586,"0.0-2.0-0.4","B1","C2","B1 C2"
239,3737,78,"html-slider-response",7,44427,"0.0-2.0-0.5","S1","T1","S1 T1"
239,3086,67,"html-slider-response",8,47617,"0.0-2.0-0.6","A1","E1","A1 E1"
239,3385,55,"html-slider-response",9,51107,"0.0-2.0-0.7","B1","G1","B1 G1"
239,3171,86,"html-slider-response",10,54384,"0.0-2.0-0.8","R1","W1","R1 W1"
239,4711,70,"html-slider-response",11,59198,"0.0-2.0-0.9","O1","P1","O1 P1"
239,2824,85,"html-slider-response",12,62129,"0.0-2.0-0.10","J1","N1","J1 N1"
239,3160,81,"html-slider-response",13,65392,"0.0-2.0-0.11","V1","X1","V1 X1"
239,2973,40,"html-slider-response",14,68469,"0.0-2.0-0.12","B1","V1","B1 V1"
239,3401,89,"html-slider-response",15,71975,"0.0-2.0-0.13","R1","X1","R1 X1"
239,3320,43,"html-slider-response",16,75399,"0.0-2.0-0.14","U1","Y1","U1 Y1"
239,3271,45,"html-slider-response",17,78776,"0.0-2.0-0.15","S1","V1","S1 V1"
239,2804,67,"html-slider-response",18,81684,"0.0-2.0-0.16","N1","T1","N1 T1"
239,3156,79,"html-slider-response",19,84946,"0.0-2.0-0.17","W1","X1","W1 X1"
239,2608,39,"html-slider-response",20,87656,"0.0-2.0-0.18","B2","Y1","B2 Y1"
239,2890,76,"html-slider-response",21,90651,"0.0-2.0-0.19","N1","W1","N1 W1"
239,2684,72,"html-slider-response",22,93438,"0.0-2.0-0.20","B2","O1","B2 O1"
239,2825,72,"html-slider-response",23,96366,"0.0-2.0-0.21","F1","V1","F1 V1"
239,3536,35,"html-slider-response",24,100007,"0.0-2.0-0.22","M1","N1","M1 N1"
239,2758,56,"html-slider-response",25,102869,"0.0-2.0-0.23","J1","Q1","J1 Q1"
239,2902,40,"html-slider-response",26,105874,"0.0-2.0-0.24","B1","Q1","B1 Q1"
239,2897,74,"html-slider-response",27,108877,"0.0-2.0-0.25","V1","Z1","V1 Z1"
239,4540,65,"html-slider-response",28,113522,"0.0-2.0-0.26","B2","K1","B2 K1"
240,16189,27,"html-slider-response",2,56122,"0.0-2.0-0.0","F1","Q1","F1 Q1"
240,9049,17,"html-slider-response",3,65281,"0.0-2.0-0.1","B1","K1","B1 K1"
240,14401,26,"html-slider-response",4,79794,"0.0-2.0-0.2","K1","Z1","K1 Z1"
240,11695,37,"html-slider-response",5,91601,"0.0-2.0-0.3","Q1","R1","Q1 R1"
240,8281,73,"html-slider-response",6,100002,"0.0-2.0-0.4","F1","N1","F1 N1"
240,14632,9,"html-slider-response",7,114745,"0.0-2.0-0.5","I1","M1","I1 M1"
240,6180,59,"html-slider-response",8,121033,"0.0-2.0-0.6","T1","U1","T1 U1"
240,10010,23,"html-slider-response",9,131161,"0.0-2.0-0.7","I1","U1","I1 U1"
240,5792,94,"html-slider-response",10,137065,"0.0-2.0-0.8","O1","W1","O1 W1"
240,5770,76,"html-slider-response",11,142952,"0.0-2.0-0.9","L1","O1","L1 O1"
240,6747,22,"html-slider-response",12,149808,"0.0-2.0-0.10","J1","M1","J1 M1"
240,6099,16,"html-slider-response",13,156016,"0.0-2.0-0.11","B1","X1","B1 X1"
240,6060,33,"html-slider-response",14,162193,"0.0-2.0-0.12","K1","R1","K1 R1"
240,9232,27,"html-slider-response",15,171544,"0.0-2.0-0.13","J1","U1","J1 U1"
240,6437,38,"html-slider-response",16,178088,"0.0-2.0-0.14","I1","W1","I1 W1"
240,7625,7,"html-slider-response",17,185816,"0.0-2.0-0.15","H1","V1","H1 V1"
240,5085,67,"html-slider-response",18,191016,"0.0-2.0-0.16","O1","V1","O1 V1"
240,8469,64,"html-slider-response",19,199600,"0.0-2.0-0.17","A2","T1","A2 T1"
240,6522,70,"html-slider-response",20,206232,"0.0-2.0-0.18","O1","Z1","O1 Z1"
240,5137,72,"html-slider-response",21,211488,"0.0-2.0-0.19","L1","R1","L1 R1"
240,5785,72,"html-slider-response",22,217376,"0.0-2.0-0.20","A2","X1","A2 X1"
240,6269,56,"html-slider-response",23,223759,"0.0-2.0-0.21","M1","Y1","M1 Y1"
240,4681,28,"html-slider-response",24,228552,"0.0-2.0-0.22","B2","M1","B2 M1"
240,9162,13,"html-slider-response",25,237832,"0.0-2.0-0.23","B2","F1","B2 F1"
240,6218,59,"html-slider-response",26,244159,"0.0-2.0-0.24","I1","S1","I1 S1"
240,9016,12,"html-slider-response",27,253296,"0.0-2.0-0.25","K1","U1","K1 U1"
240,6248,45,"html-slider-response",28,259648,"0.0-2.0-0.26","J1","T1","J1 T1"
241,3384,79,"html-slider-response",2,263119,"0.0-2.0-0.0","F1","T1","F1 T1"
241,2121,70,"html-slider-response",3,265346,"0.0-2.0-0.1","C2","O1","C2 O1"
241,1960,73,"html-slider-response",4,267409,"0.0-2.0-0.2","J1","W1","J1 W1"
241,1797,71,"html-slider-response",5,269309,"0.0-2.0-0.3","A1","Y1","A1 Y1"
241,2161,73,"html-slider-response",6,271574,"0.0-2.0-0.4","G1","O1","G1 O1"
241,1852,77,"html-slider-response",7,273528,"0.0-2.0-0.5","J1","Y1","J1 Y1"
241,1780,74,"html-slider-response",8,275411,"0.0-2.0-0.6","B2","J1","B2 J1"
241,1583,77,"html-slider-response",9,277098,"0.0-2.0-0.7","F1","H1","F1 H1"
241,1906,67,"html-slider-response",10,279106,"0.0-2.0-0.8","E1","F1","E1 F1"
241,2126,74,"html-slider-response",11,281334,"0.0-2.0-0.9","F1","L1","F1 L1"
241,2313,76,"html-slider-response",12,283750,"0.0-2.0-0.10","H1","R1","H1 R1"
241,1750,76,"html-slider-response",13,285602,"0.0-2.0-0.11","C2","Q1","C2 Q1"
241,1756,75,"html-slider-response",14,287462,"0.0-2.0-0.12","I1","K1","I1 K1"
241,1592,76,"html-slider-response",15,289159,"0.0-2.0-0.13","Q1","Y1","Q1 Y1"
241,1800,78,"html-slider-response",16,291064,"0.0-2.0-0.14","E1","V1","E1 V1"
241,1867,75,"html-slider-response",17,293034,"0.0-2.0-0.15","S1","Y1","S1 Y1"
241,1687,77,"html-slider-response",18,294825,"0.0-2.0-0.16","H1","K1","H1 K1"
241,1881,76,"html-slider-response",19,296809,"0.0-2.0-0.17","Q1","V1","Q1 V1"
241,1617,79,"html-slider-response",20,298529,"0.0-2.0-0.18","N1","Z1","N1 Z1"
241,1733,83,"html-slider-response",21,300365,"0.0-2.0-0.19","C2","G1","C2 G1"
241,1678,79,"html-slider-response",22,302146,"0.0-2.0-0.20","B1","I1","B1 I1"
241,1952,80,"html-slider-response",23,304203,"0.0-2.0-0.21","H1","L1","H1 L1"
241,1710,78,"html-slider-response",24,306015,"0.0-2.0-0.22","A2","B1","A2 B1"
241,1617,79,"html-slider-response",25,307735,"0.0-2.0-0.23","B2","C2","B2 C2"
241,1708,77,"html-slider-response",26,309546,"0.0-2.0-0.24","G1","V1","G1 V1"
241,1873,78,"html-slider-response",27,311525,"0.0-2.0-0.25","T1","Z1","T1 Z1"
241,2741,78,"html-slider-response",28,314369,"0.0-2.0-0.26","H1","T1","H1 T1"
242,116798,65,"html-slider-response",2,129324,"0.0-2.0-0.0","U1","W1","U1 W1"
242,1058,46,"html-slider-response",3,130484,"0.0-2.0-0.1","G1","T1","G1 T1"
242,1521,61,"html-slider-response",4,132107,"0.0-2.0-0.2","A1","M1","A1 M1"
242,1033,56,"html-slider-response",5,133243,"0.0-2.0-0.3","B1","L1","B1 L1"
242,1170,63,"html-slider-response",6,134515,"0.0-2.0-0.4","K1","M1","K1 M1"
242,2506,44,"html-slider-response",7,137123,"0.0-2.0-0.5","K1","Y1","K1 Y1"
242,785,56,"html-slider-response",8,138012,"0.0-2.0-0.6","O1","Q1","O1 Q1"
242,921,63,"html-slider-response",9,139035,"0.0-2.0-0.7","H1","S1","H1 S1"
242,962,52,"html-slider-response",10,140100,"0.0-2.0-0.8","C2","K1","C2 K1"
242,890,64,"html-slider-response",11,141092,"0.0-2.0-0.9","M1","P1","M1 P1"
242,841,47,"html-slider-response",12,142036,"0.0-2.0-0.10","K1","O1","K1 O1"
242,889,59,"html-slider-response",13,143027,"0.0-2.0-0.11","M1","T1","M1 T1"
242,834,65,"html-slider-response",14,143963,"0.0-2.0-0.12","J1","P1","J1 P1"
242,1499,58,"html-slider-response",15,145565,"0.0-2.0-0.13","C2","X1","C2 X1"
242,1080,67,"html-slider-response",16,146747,"0.0-2.0-0.14","H1","W1","H1 W1"
242,1306,43,"html-slider-response",17,148155,"0.0-2.0-0.15","A1","O1","A1 O1"
242,1353,55,"html-slider-response",18,149611,"0.0-2.0-0.16","Y1","Z1","Y1 Z1"
